user_matt_brucker|16244,6210,2574,154,128,153,745|dr5x9s,djn1tz,dr5r2p,dr5ru6,dr5rgb,dr5rgb,dr5rsr|Uncategorized,Travel:Airport,Travel:Airport,Travel:Subway,Food:CoffeeShop,Shops:Technology,Parks&Outdoors:Other-Parks&Outdoor|31,31,31,31,31,31,31|2,2,2,2,2,2,2|51,53,67,73,80,80,83|1280857879,1280859725,1280872481,1280877480,1280883616,1280883772,1280886924
user_fakery99|14458,3976,41704,195918|9zvxdu,xn7751,wyjfr5,xn76dw|Food:CoffeeShop,Shops:DepartmentStore,Travel:TrainStation:Train,Uncategorized|40,40,40,40|5,5,5,5|14,14,17,18|1286527255,1286527323,1286529715,1286530577
user_teru|4008,41704,3976|xn76ur,wyjfr5,xn7751|Home/Work/Other:Government:Monument/Landmark,Travel:TrainStation:Train,Shops:DepartmentStore|35,35,35|7,7,7|11,12,31|1283672787,1283674252,1283691573
user_mochi_oka|270024,69751,3976|xn6yjx,xn0wb3,xn7751|Travel:Highway/Traffic,Travel:Highway/Traffic,Shops:DepartmentStore|18,18,18|1,1,1|41,47,54|1272900098,1272905911,1272912290
user_iboncool|41704,3976,63073|wyjfr5,xn7751,wydm6k|Travel:TrainStation:Train,Shops:DepartmentStore,Travel:Highway/Traffic|39,39,39|1,1,1|6,20,21|1285569858,1285582121,1285582856
user_ryuji_tabata|41704,3976,14458,270782|wyjfr5,xn7751,9zvxdu,xn7395|Travel:TrainStation:Train,Shops:DepartmentStore,Food:CoffeeShop,Travel:TrainStation:Train|9,9,9,9|5,5,5,5|1,16,24,28|1267770589,1267783250,1267790849,1267794083
user_remi_gabillet|135,5919,128,465|dr5rgc,dr5rgf,dr5rgb,dr5rsr|Parks&Outdoors:Garden,Nightlife:Pub,Food:CoffeeShop,Arts&Entertainment:MovieTheater:Cineplex|31,31,31,31|7,7,7,7|73,75,81,85|1281310019,1281311422,1281316801,1281320527
user_iamkhayyam|2499,3488,94|9tbq5q,dr46zg,dr5rzn|Travel:Airport,Travel:Airport,Travel:Airport|2,2,2|2,3,3|77,3,11|1263345831,1263365481,1263373003
user_alex_white|153,56,3277|dr5rgb,dr5ru2,dr5rsr|Shops:Technology,Food:CoffeeShop,Food:CoffeeShop|42,42,42|3,3,3|81,84,89|1255569307,1255572119,1255577303
user_andy_amendola|23410,56,7410|dr5ru2,dr5ru2,dr5rus|Home/Work/Other:Corporate/Office,Food:CoffeeShop,Shops:DrugStore/Pharmacy|35,35,35|4,4,4|52,60,68|1283451111,1283458225,1283465579
user_tatiana_krasnova|7268,106039,3976|9xh96w,ucfv1n,xn7751|Food:CoffeeShop,Travel:TrainStation:Train,Shops:DepartmentStore|32,32,32|7,7,7|58,58,61|1281900847,1281900918,1281903905
user_alhan_keser|3660,745,465|dr5ruz,dr5rsr,dr5rsr|Parks&Outdoors:Park,Parks&Outdoors:Other-Parks&Outdoor,Arts&Entertainment:MovieTheater:Cineplex|9,10,10|7,1,1|88,7,7|1268020816,1268034659,1268034703
user_tatsuya_aizawa|3976,41704,69750|xn7751,wyjfr5,xn77hk|Shops:DepartmentStore,Travel:TrainStation:Train,College&Education:AcademicBuilding|3,3,3|5,5,5|57,64,65|1264191914,1264197747,1264198597
user_es_ef|495,454,135,119|dr5rsr,dr5rud,dr5rgc,dr5x1p|Shops:Food&Drink:Grocery/Supermarket,Travel:TrainStation,Parks&Outdoors:Garden,Travel:Airport|2,2,2,2|4,4,5,5|82,90,0,9|1263523299,1263529879,1263535967,1263543534
user_remington_guest|436,546,13202,127,148|dr5ru3,dr5ru3,dr5ru2,dr5rus,dr5ru2|Travel:Hotel,Food:CoffeeShop,Food:Sandwiches,Arts&Entertainment:ArtGallery,Food:Burgers|47,47,47,47,47|5,5,5,6,6|66,69,77,2,6|1258756688,1258759729,1258766155,1258785126,1258788914
user_hideaki_kiko|130969,41704,3976|xn76fg,wyjfr5,xn7751|Travel:TrainStation:Train,Travel:TrainStation:Train,Shops:DepartmentStore|3,3,3|2,2,2|6,7,34|1263886874,1263887209,1263911940
user_rafael_p|3671,2006,6300|dr5rue,dr5ru7,dr5rs6|Home/Work/Other:Other-Buildings,Parks&Outdoors:Plaza/Square,Travel:Subway|18,18,18|5,5,5|61,61,63|1273263312,1273264002,1273265123
user_750277|69750,3976,52327,41704,47626,296142|xn77hk,xn7751,xn774c,wyjfr5,xnur7n,xn324f|College&Education:AcademicBuilding,Shops:DepartmentStore,Travel:TrainStation,Travel:TrainStation:Train,Nightlife:Karaoke,Travel:TrainStation|40,40,40,40,40,40|7,7,7,7,7,7|10,13,28,38,45,59|1286696341,1286699277,1286712349,1286721426,1286728076,1286740411
user_kazuya_takeshima|89929,3976,52327|xn76fg,xn7751,xn774c|Travel:TrainStation:Train,Shops:DepartmentStore,Travel:TrainStation|24,24,24|3,3,3|0,17,47|1276665182,1276679712,1276707008
user_andrew_seigner|69,4090,645|9q8yyw,9q8yyx,9q8yyv|Food:CoffeeShop,Travel:Subway,College&Education:Stadium:Baseball|14,14,14|6,7,7|88,10,20|1270955517,1270971157,1270980032
user_kazuya_takeshima|52327,89929,16244,3976|xn774c,xn76fg,dr5x9s,xn7751|Travel:TrainStation,Travel:TrainStation:Train,Uncategorized,Shops:DepartmentStore|25,25,25,25|1,1,1,1|2,3,18,28|1277099010,1277099902,1277112788,1277122144
user_sugutti_kova|41704,63073,3976,270024|wyjfr5,wydm6k,xn7751,xn6yjx|Travel:TrainStation:Train,Travel:Highway/Traffic,Shops:DepartmentStore,Travel:Highway/Traffic|30,30,30,30|6,6,6,7|89,92,93,3|1280633244,1280635812,1280636759,1280641581
user_sam7|1125,154,11158|dr5ru4,dr5ru6,dr72h8|Travel:TrainStation:Train,Travel:Subway,Home/Work/Other:Gym/Fitness:Gym|11,11,11|4,4,4|48,48,75|1268931840,1268931880,1268955972
user_kazunari_kosugi|270024,63073,3976|xn6yjx,wydm6k,xn7751|Travel:Highway/Traffic,Travel:Highway/Traffic,Shops:DepartmentStore|15,15,15|6,7,7|93,4,6|1271564562,1271570956,1271573003
user_yawen_c|2525,495,9132|dr5rsn,dr5rsr,dr5rs6|Parks&Outdoors:Other-Parks&Outdoor,Shops:Food&Drink:Grocery/Supermarket,Parks&Outdoors:Other-Parks&Outdoor|11,11,11|3,3,3|1,5,11|1268803085,1268807063,1268811925
user_sebastian_san_juan|67,3271,94|9q8vzp,dnq2q5,dr5rzn|Travel:Airport,Travel:Airport,Travel:Airport|40,40,40|5,5,5|50,73,82|1286559561,1286580210,1286588200
user_michele_b|56,495,7410,296|dr5ru2,dr5rsr,dr5rus,dr5rs1|Food:CoffeeShop,Shops:Food&Drink:Grocery/Supermarket,Shops:DrugStore/Pharmacy,Home/Work/Other:Gym/Fitness:Track|21,21,21,22|7,7,7,1|48,62,86,8|1275239144,1275251412,1275273163,1275289869
user_matthew_morse|119,66,889|dr5x1p,dr5x1p,9qqj79|Travel:Airport,Travel:Airport,Travel:Airport|5,5,5|5,5,6|80,84,19|1265422058,1265426093,1265453941
user_sunil_raman|1302,67,1450|9q8yy2,9q8vzp,drt3pb|Food:CoffeeShop,Travel:Airport,Travel:Airport|29,29,29|1,1,1|0,21,45|1279515754,1279534874,1279556811
user_tatiana_krasnova|7268,106039,3976,46899|9xh96w,ucfv1n,xn7751,sv8zk1|Food:CoffeeShop,Travel:TrainStation:Train,Shops:DepartmentStore,Uncategorized|36,36,36,36|5,5,5,5|23,26,58,71|1284115820,1284118561,1284147139,1284159597
user_tsubasa_a|130969,52327,3976|xn76fg,xn774c,xn7751|Travel:TrainStation:Train,Travel:TrainStation,Shops:DepartmentStore|43,43,43|1,1,1|2,3,5|1287985497,1287986111,1287987987
user_angus_logan|2006,66,857|dr5ru7,dr5x1p,c23jbu|Parks&Outdoors:Plaza/Square,Travel:Airport,Travel:Airport|6,6,6|1,2,2|72,0,27|1265674101,1265695502,1265720310
user_lukas_f|296,3912,56,148|dr5rs1,dr5ru2,dr5ru2,dr5ru2|Home/Work/Other:Gym/Fitness:Track,Parks&Outdoors:Park,Food:CoffeeShop,Food:Burgers|36,36,36,36|1,1,1,2|70,79,80,7|1283812284,1283821061,1283821388,1283842478
user_yanting_li|2006,127,56|dr5ru7,dr5rus,dr5ru2|Parks&Outdoors:Plaza/Square,Arts&Entertainment:ArtGallery,Food:CoffeeShop|50,50,50|4,4,4|73,83,92|1292545001,1292554703,1292562344
user_tetsu_kitazawa|195918,3976,41704|xn76dw,xn7751,wyjfr5|Uncategorized,Shops:DepartmentStore,Travel:TrainStation:Train|34,34,34|2,2,2|46,48,48|1282667698,1282669274,1282669994
user_brandon_perlman|6571,745,17|dr5rsr,dr5rsr,dr5rsr|Home/Work/Other:Gym/Fitness,Parks&Outdoors:Other-Parks&Outdoor,Food:CoffeeShop|2,2,2|6,6,6|1,23,26|1263623250,1263642312,1263645544
user_lauren_omanoff|6059,495,3657|dr5rsj,dr5rsr,dr5rsj|Shops:Apparel,Shops:Food&Drink:Grocery/Supermarket,Nightlife:Bar|16,16,16|4,4,4|67,69,88|1271972995,1271974976,1271992185
user_byrne_hobart|8014,179281,495|dr5ru0,dr5rsr,dr5rsr|Food:Burritos,Home/Work/Other:Corporate/Office,Shops:Food&Drink:Grocery/Supermarket|36,36,36|3,3,4|65,72,1|1283980522,1283987023,1284010088
user_samuel_wong|3549,3587,6300|dr5ruz,dr5rsq,dr5rs6|Arts&Entertainment:ArtGallery,Parks&Outdoors:Other-Parks&Outdoor,Travel:Subway|29,29,29|6,6,7|76,86,2|1280016560,1280025087,1280036547
user_n0bisuke|4008,3976,41704|xn76ur,xn7751,wyjfr5|Home/Work/Other:Government:Monument/Landmark,Shops:DepartmentStore,Travel:TrainStation:Train|40,40,40|7,7,7|8,9,33|1286694594,1286695611,1286717125
user_toonmonk|5910,5971,17|dr5rsr,dr5ru1,dr5rsr|Shops:Food&Drink:Grocery/Supermarket,Food:French,Food:CoffeeShop|12,12,12|5,5,5|61,77,77|1269634898,1269648967,1269648987
user_chaz_yoon|67,215,1450|9q8vzp,9q5c1e,drt3pb|Travel:Airport,Travel:Airport,Travel:Airport|9,9,9|3,3,3|8,15,42|1267603510,1267610161,1267633880
user_syochin|69750,3976,63073|xn77hk,xn7751,wydm6k|College&Education:AcademicBuilding,Shops:DepartmentStore,Travel:Highway/Traffic|45,45,45|1,2,2|91,20,26|1289278754,1289300986,1289306135
user_pinkpeco|41704,69750,69758,52327,3976|wyjfr5,xn77hk,xn76ey,xn774c,xn7751|Travel:TrainStation:Train,College&Education:AcademicBuilding,Travel:TrainStation,Travel:TrainStation,Shops:DepartmentStore|11,11,11,11,11|2,2,2,2,2|25,26,37,54,66|1268738970,1268739394,1268749056,1268764591,1268775464
user_anita_brooklynbybike_singh|546,2525,5310|dr5ru3,dr5rsn,dr5rkf|Food:CoffeeShop,Parks&Outdoors:Other-Parks&Outdoor,Parks&Outdoors:Lake/Pond|50,50,50|1,2,2|74,4,14|1260232998,1260255722,1260264980
user_takeshi_yamamoto|270024,3976,41704|xn6yjx,xn7751,wyjfr5|Travel:Highway/Traffic,Shops:DepartmentStore,Travel:TrainStation:Train|47,47,47|4,4,5|57,81,1|1290716442,1290738185,1290752326
user_jim_ray|857,67,216|c23jbu,9q8vzp,9q8yyw|Travel:Airport,Travel:Airport,Home/Work/Other:Corporate/Office:TechStartup|15,15,15|2,2,3|66,78,6|1271194226,1271205750,1271227090
user_826|69750,3976,41704|xn77hk,xn7751,wyjfr5|College&Education:AcademicBuilding,Shops:DepartmentStore,Travel:TrainStation:Train|50,50,50|5,5,5|13,40,43|1292578040,1292601740,1292604792
user_shungo_arai|41704,52327,3976|wyjfr5,xn774c,xn7751|Travel:TrainStation:Train,Travel:TrainStation,Shops:DepartmentStore|11,11,11|7,7,7|24,47,49|1300619309,1300640242,1300641362
user_sarah_cooley|745,56,6407|dr5rsr,dr5ru2,dr72h8|Parks&Outdoors:Other-Parks&Outdoor,Food:CoffeeShop,Shops:Bookstore|38,38,38|7,7,7|67,68,72|1285538005,1285538776,1285542628
user_josh_weinberger_kitson|3587,154,7410|dr5rsq,dr5ru6,dr5rus|Parks&Outdoors:Other-Parks&Outdoor,Travel:Subway,Shops:DrugStore/Pharmacy|27,27,27|3,4,4|72,1,17|1278543942,1278566243,1278580987
user_otakahashi_cojp|52327,130969,3976|xn774c,xn76fg,xn7751|Travel:TrainStation,Travel:TrainStation:Train,Shops:DepartmentStore|27,27,27|3,3,3|45,46,50|1278519689,1278520246,1278524275
user_ricky_engelberg|2215,963,94|c20g67,dp3qz9,dr5rzn|Travel:Airport:Terminal,Travel:Airport,Travel:Airport|43,43,43|2,2,2|23,40,53|1288089920,1288106000,1288117134
user_claudine_co|1762,624,880|9q8yyw,9q8yyw,9q8yyx|Travel:Subway,Shops:Mall,Food:CoffeeShop|19,19,19|7,7,7|9,10,10|1273994263,1273995015,1273995313
user_chamara|94,2170,889|dr5rzn,djgzqs,9qqj79|Travel:Airport,Travel:Airport:Plane,Travel:Airport|10,10,10|5,6,6|87,5,27|1299902046,1299914276,1299934079
user_ayumi_m|3976,52199,130969|xn7751,xn73c0,xn76fg|Shops:DepartmentStore,Travel:Subway,Travel:TrainStation:Train|22,22,22|6,6,6|12,20,44|1275725652,1275732472,1275754427
user_mark_himmelsbach|1894,97,67|9v6kpv,9v6ecd,9q8vzp|Travel:Hotel,Travel:Airport,Travel:Airport|11,11,11|1,1,2|71,78,9|1268693569,1268699723,1268724434
user_fazz0611|41704,3976,52327|wyjfr5,xn7751,xn774c|Travel:TrainStation:Train,Shops:DepartmentStore,Travel:TrainStation|15,15,15|6,6,6|42,43,44|1271518768,1271519372,1271520570
user_yoshihiro|4008,3976,54770,69750|xn76ur,xn7751,sv8v7h,xn77hk|Home/Work/Other:Government:Monument/Landmark,Shops:DepartmentStore,Travel:Highway/Traffic,College&Education:AcademicBuilding|24,24,24,24|3,3,3,3|33,34,34,45|1276694541,1276695278,1276695317,1276705625
user_masanori_takada|47626,3976,130969|xnur7n,xn7751,xn76fg|Nightlife:Karaoke,Shops:DepartmentStore,Travel:TrainStation:Train|27,27,27|5,5,5|2,3,12|1278653790,1278654322,1278662841
user_siegfrid|18928,63020,52069,3976|dru8qb,wydm6d,wydm9x,xn7751|Food:Donuts,Food:CoffeeShop,College&Education:Bookstore,Shops:DepartmentStore|33,33,33,33|4,4,4,4|52,53,53,53|1282240978,1282242191,1282242196,1282242412
